id,clean_content,class
18684131,nội_sách thiết_thực tiết thực_hành,positive
8165972,sách đọc nội kết_cấu lắm đọc ý_kiến tiếp sách_học khảo áp_dụng giúp tăng_cường sức khỏe tuổi_thọ,positive
14002543,nội_sách máu máu cơ_thể tiêu_hóa hấp_thụ tốt phám,positive
19908624,chất_lượng không nội_dung sách sửa_đổi nguyên_tác tác_giả chữ gốc sửa_đổi vọng nxb rút_nghiệm ý_thức trách_nhiệm trình_độ tái_bản sách xưa cho_dù chữ sửa_đổi phản_bội tác_giả thất_vọng,negative
19921243,bảo xót sản_phẩm kho chậm_trễ,negative
8603164,cực_kỳ hài_lòng chất_lượng sách khổ_sách đọc quyển tái_bản dịch nổi_tiếng tác_giả thu_giang nguyễn_duy_cần bình_chú uyên_bác thâm_diệu cái_lý đạo,positive
19698738,sách nghiền_ngẫm luật hóa,positive
15251854,sách thẻ đánh_dấu sách nha giấy tốt thơm mềm_mại màu trắng ngả vàng đọc dịu mắt giấy không cũ nội hợp thích đọc tùy cảm_nhận,positive
14831054,sách nguyên_bọc hàng nội siêu_cầm thời nghiên_cứu lĩnh_hội,positive
18710599,nội không dám nhận_xét mãn_nguyện,positive
17667787,quyển sách hah triết_học trung_hoa,positive
11009676,sản_phẩm chất_lượng giá_cả giao hàng_chóng mùa dịch hạn_chế vận_chuyển đi_lại mua cầm sản_phẩm kiểm dơ nghĩa con_dấu gọn ưng_ý nhen hộp_mực mẫu_mã hị hị chờ review hàng thái_lan nhe,positive
19162798,mực chất_lượng ổn_chai đóng_gói dạng đỡ chảy thời hư_nắp chảy,positive
19434672,ok nạp_mực dấu đóng_dấu màu không,positive
18789181,hộp mực rẻ nhà_sách chất_lượng ổn,positive
12879712,đơn hàng thời thành hàng chết tiền làm_ăn,negative
15832653,hài_lòng sản_phẩm sản_phẩm bao_gói hài_lòng,positive
19886396,sách đẹp đóng_gói kỹ,positive
17042505,sách giấy đẹp ngoại_quan xinh_lúc đọc sách sharma động_lực đọc khám_phá vận_mệnh bình lạ_nội tuyệt_vời hàng hơi mong_nxb trẻ dịch sách sharma,positive
19717578,sách bổ_ích kiến_thức cần_thiết áp_dụng cuộc_sống chất_lượng giấy tốt,positive
19968484,bao sách đẹp sách hah,positive
18381361,robin sharma bậc thầy phát_triển câu sâu_sắc vô_cùng ý_nghĩa,positive
17402328,tác_giả yêu_thích sách đẹp đóng_gói cẩn_thận nxb trẻ kèm_thiệp shipper thân_thiện hài_lòng dịch_vụ vận_chuyển tiki nxb trẻ tiki,positive
18883464,đọc sách đầu vote sharma,positive
18180290,sách bàn đọc,positive
17810398,sách thích đọc sách sharma không,positive
19812062,bọc cẩn_thận chất_liệu sách tốt hài_lòng,positive
19877377,sách lỗi chính_tả chổ dịch,positive
19910374,hic sách giả chính_tả nát,positive
15872562,sách đẹp_truyền cảm_hứng đọc,positive
19080337,bọc kỹ_càng đóng_gói cẩn_thận hàng mô_tả lắm,positive
17020636,sách động_lực sống hạnh_phúc thành_công,positive
19464545,sách đánh mấy chính_tả tùm_lum cháu đọc phàn_nàn lỗi,negative
19329564,nọi truyện buồn,positive
19598705,giá bìa đắt ổn_chất giấy đẹp truyện dày_gáy vuông đẹp quyển sưu_tầm thích truyện lắm,positive
18827511,bìa sách đẹp trộm_vía không trầy xước_gáy vận_chuyển không seal_nội bàn đọc chừng một_nửa cảm_giác mộng_mẹo í_dị mơ_mộng dễ_thương,positive
16452854,miêu_tả tác_giả lôi_cuốn tưởng_tượng cảnh đấy sách sức hút người_lớn sách vận_chuyển đóng_gói kỹ xắn túi giấy không lãng_phí bao giấy bọc hài_lòng,positive
19775229,sách hình_ảnh họa thích sách hình_ảnh siêu_nét siêu_đẹp ổn chất_lượng ý_nội khổ_sách,positive
15081670,bàn nội_sách gói hàng sơ_sài hàng móp sách cẩn_thận thế_xót lắm cẩn_thận cơ_bản hài_lòng dịch_vụ lắm nhìu nhìu,positive
14724865,đóng_gói không cẩn_thận không bọc chống sốc thẳng sách hộp carton không ảnh_hưởng chất_lượng sách mong_tiki khắc_phục cầu ngườii,positive
14742897,sách đọc không review_nội khảo sách đọc trải_nghiệm tiếp kiến_thức,positive
18044256,văn_vô dễ_thương mộc_mạc lôi_cuốn lắm,positive
14359023,đọc hôm quyết_định review mn nội lôi_cuốn câu_chuyện quãng thời tuổi_thơ tình_bạn colin dickon mary trân_trọng hòa_hợp kỳ_lạ đọc,positive
11217426,sách hấp_dẫn ơiii đọc chương đọc giọng văn_hợp cực lối miêu_tả tác_giả tiết dễ_thương đọc tưởng_tượng sách vẽ đọc dễ_hình bảo sách trẻ người_lớn đọc mê,positive
12663770,giá tốt đơn_quyển quyển bọc chống trầy_quyển xước nhẹ rách_gáy nhẹ thông_cảm tiki lối sống rác_thải nhựa sách không bọc xước không gắt sách tốt đấy nha,positive
18954695,sách tưởng_tượng mua sách đóng_gói gọn_gàng cẩn_thận,positive
19684699,giao hàng sách cực_kỳ đẹp bìa sách tò_mò nội_dung,positive
11894059,sách giúp thế_giới đứa trẻ hoàn_cảnh ánh_sáng niềm tin_vọng hạnh_phúc dõi hành_trình bé câu_chuyện kì_lạ cánh cửa bí_mật tương_phía trc,positive
19824460,truyện nhẹ_nhàng dễ_thương sách không dấu_ấn,positive
17341244,truyện ý_nghĩa bé thích đọc hồi đọc mạng đọc sách thú_vị đọc ebook,positive
8776042,hình_thức bắt_mắt thất_vọng bìa_sách nhã nam kiểu đọc sách đọc không mấy nội_dung công_nhận nội tình_tiết bản_gốc dịch đấy người_lớn trẻ,positive
14959338,bìa đẹp lắm họa choáng siêu_đỉnh siêu_đẹp gáy sách hơi móp_chút nội hình_thức cực_kỳ đẹp,positive
19773116,sách đẹp tặng kèm bookmark_nội nguồn_gốc đồ uống phổ_biến hấp_dẫn,positive
18956000,sách hôm đọc sách rách,positive
18207734,sách đẹp hình_ảnh họa_tác_giả viết ngắn_gọn đọc sống thưởng_thức uống quý_vị đọc hiểu_biết cám_ơn,positive
19145204,sách hữu_ích lịch_sử đồ uống nội giúp đọc văn_hóa,positive
19591321,thông thú_vị dịch_thuật đôi chỗ không nghĩa lắm,positive
18366438,thú_vị nha đam_mê đồ uống lịch_sử góc đỡ nhàm_chán thích,positive
19773609,sách nguyên_seal hình_thức đẹp,positive
19793734,sách kiến_thức mới_mẻ,positive
18042090,bận kịp bóc lướt giới_thiệu sách thẩm,positive
18496901,sách nguyên_màng co_hơi cấn_góc một_tí vận_chuyển hy_vọng sách review,positive
19296433,thời đọc dạy thái_sách đẹp bọc kỹ_càng ấn đẹp hàng đỉnh chiều,positive
18356593,nội hấp_dẫn đầu câu đọc thấm_thía tiki hàng hôm hôm sách sách alpha yên_tâm chất_lượng giấy,positive
15955542,sách đẹp hàng m đồng_nghiệp giới_thiệu sách lắm m đọc hi_vọng kiến_thức sách,positive
16766861,đọc dạy tốt không hoàn_hảo nhiêu mẹ lớn_khôn hoàn_thiện mẹ tốt nuôi_dưỡng tốt,positive
12752097,đóng_gói lớp tông không bảo_vệ sách đề_nghị bộ_phận đóng_gói phân_phối áp_dụng biện_pháp học sách không móp_méo đọc sách tờ đánh_giấu bookmark sách tặng tờ kẹp biết_ơn,negative
19850828,giao hàng siêu tặng bookcare không hơi buồn_xíu sách đọc,positive
19702116,đóng_gói cẩn_thận sách nguyên_vẹn nội_sách,positive
17734131,sách dậy viết ấn xuất_bản sách tận,positive
19824045,viết đọc văn_phòng mạnh_mẽ quyết_liệt,positive
11169975,chất_lượng không hì_lòng cchs_vạn dk tận tối_muộn dk không tôn_trọng thời khách_hàng,negative
19035725,nội tuyệt_vời chạm nuôi xã_hội hiện_đại biết_ơn tác_giả,positive
19164154,sách hơi méo_cảm quan_cầm không ưng lắm cảm_giác hào_hứng đọc,positive
16294376,không bàn nội_dung đóng_gói ok không sách không bọc nổi chống sốc hàng móp méo rời_rạc,negative
14919865,sách dự_kiến hóa đơn liên_tiếp không hóa_đơn không tiki đổi chính_sách,negative
17293822,shop đóng_gói cẩn_thận sách nguyên_vẹn không hư_hỏng tẹo sách đọc,positive
19921040,sách dễ_thương hàng đóng_gói cẩn_thận yêu tiki,positive
19966252,tâm_lý_yếu tuyệt_đối đừng đọc sách tập_hợp câu_chuyện tâm_lý phỏng_vấn bệnh_nhân tâm_thần câu_chuyện khơi gợi không giải_quyết lửng_lơ chút đọc trăm trang suy,negative
16681898,sách đẹp không bọc không gãy góc tặng sách chút thiên_hướng thiền thiền có_lẽ hợp thiền đơn_giản chán cuộc_sống bận_rộn gấp_gáp thường_ngày chẳng thời để_dành quyển sách lặng sống chậm ngắm cuộc_sống sách nha dịch_vụ thất_vọng giao hàng hẹn,positive
14908037,tĩnh_lặng bông_hoa cài áo giọt cành_dương và_ngữ văn_mong phản_hồi thiếu_sót,negative
9448367,tĩnh_lặng mục_đích tặng đọc quyển sách viết đôi_khi mải_mê tìm_kiếm bình_an hạnh_phúc tương_xôi tận_hưởng thực_tại sống_còn nhịp thở chậm không vội cuộc_đời tươi_đẹp lắm chúc_bình mắn đọc comt,positive
19475873,sách bụi gãy sờn_góc sách cũ,negative
18836467,shop hàng móp_méo cải_thiện tương_lai,positive
9274643,sách đẹp lắm trộm_vía sách bẩn_rách sách thiền_sư thích hạnh đem cảm_giác bình_yên thư_giãn,positive
18726655,sách sư_thầy sâu_sắc,positive
19778429,chất_lượng sách tốt màu_sắc_đẹp nội_khá đầy_đủ tarot ko dự mua niềm đam_mê tarot,positive
19600904,giao hàng mua nội cơ_bản tarot ý_nghĩa lá lịch_sử chuyên_sâu kết_hợp lá ý_nghĩa trải đọc khảo vui_sách màu,positive
19510352,sách đẹp sách nóng hơi dính_tay khâu tổ_chức thảo_asbooks tuyệt_vời tiki đóng_gói tốt shipper thân_thiện không,positive
19575824,sách đẹp_nội rõ_ràng tiki hàng đóng_gói kỹ lắm,positive
19610190,sách đẹp_tiết nội,positive
18089678,nội mặc_dù kịp đọc nội_đầu sách nội_sách trở áp_dụng tốt công_việc tiki hàng hài_lòng,positive
18025115,nội_sách tool nhà_quản_trị áp_dụng công_việc đổi tích_cực,positive
18208807,áp_dụng không tùy nghiệp,positive
15338622,nội tốt đọc,positive
17265119,giao sách_bọc cẩn_thận sách yên_tâm chất_lượng nội chất_lượng giấy tốt,positive
17434142,sách sách cũ sách mùi lạ trải_nghiệm khách_hàng không tốt,negative
18801004,sách gốc nxb yên_tâm đọc cầu mua,positive
14249403,không bọc hơi xước sách giấy nhăn hàng sách chất_lượng,positive
14173904,tiki hàng cực đóng_gói cẩn_thận sách không móp méo,positive
16988422,hàng đề_nghị xuất_hóa đơn gửi,positive
15834292,đóng_gói cẩn_thận hàng oke,positive
8028002,tài_liệu giúp_đỡ hiểu_biết nắm luật thông đường_bộ giúp toàn góp_phần bảo_vệ tính_mạng lái mô_tô ô_tô đọc nắm luật_thông toàn tủ_sách đình_bộ giáo_trình luật thông đường_bộ,positive
17672289,nội bổ_ích ôn_kỹ đường vòng lý_thuyết dễ_dàng màu_sắc rõ_ràng chất_liệu giấy ổn,positive
9772624,sách dày_dặn giấy đẹp mực chữ rõ_ràng ủng_hộ,positive
14345668,sách bé mỏng nội tái_bản,positive
15747026,sản_phẩm đẹp giá vừa_phải hàng chủ,positive
18125761,lý_thuyết câu đọc sách thích điện_thoại,positive
14086092,gói hàng cẩn_thận thời dự_kiến sách không hư,positive
18114602,good học đươcj chữ đọc,positive
19331595,đăng_ký thi đọc,positive
18580588,hữu_ích đẹp đóng_góp kỹ,positive
19954731,hình_thức sách gập hình_thức tệ nội_dung mạch thai màu_sắc buồn hơi tối wow ấn_tượng không,negative
19141920,bộ_tây ký đông_a phát_hành thích dịch thụy_đình tổng_thể sách đẹp quà tặng xịn góp_ý trang hồi mười chín_động vân_sạn ngộ không bát_giới núi phù_đồ tam_tạng nhận_tâm đoạn dịch_tâm kinh_vọng xuất_bản đông_a lưu_ý bổ_sung form chữ đoạn thơ đọc hơi mỏi mắt phát_hành đông a,positive
19270609,truyện đẹp cực ưng_ý,positive
18525260,sách dày nặng_ncc đóng_gói kỹ_đáng sưu_tầm,positive
19167922,sản_phẩm đóng_gói kĩ_hình_thức đẹp nội hàng_điển không bàn,positive
18777416,hàng đẹp nguyên siu_giá hài_lòng shop,positive
19108009,sách bán_chạy joe dispenza háo_hức đọc sách nguyên không tì vết hàng lịch_sự nội nhận_xét,positive
19815749,sách đọc đổi,positive
19626535,đơn hàng bookcare không bookcare đổi mất_công update cskh tiki chóng liên_hệ cộng bookcare tiki,positive
19843142,kỳ_quái tác_giả cực_kì lôi_cuốn không sách trừ đọc xong thích sách tác_giả luận họa kèm không lật quyển không dị plot đỉnh,positive
19689212,sách đóng_gói cẩn_thận chiều hôm hôm uketsu kỳ_quái câu_chuyện tình_tiết góc thời độc_giả phá_án spoil hơi tiếc tổng_thể vụ án mặc_dù vẻ hơi hoàn_hảo tức_là hoàn_hảo nhân_vật truyện vẽ có_dụng ý_bức vẽ họa_sĩ nghề vẽ hơi siêu_thực kẻ sát_nhân hoàn_hảo thông_minh_tóm_lại kỳ_quái tiểu_thuyết_thám ổn đọc chừng tiếng xong giấy chất_lượng tốt chữ sách to hình_vẽ giá bìa đắt khối_lượng nội_dung may_mắn giá không đắt đỡ xót tiền hehe,positive
19843620,đọc lôi_cuốn cú plost hơi sợ sợ không rùng_rợn yếu bóng_vía đọc,positive
19961998,sách không móp hàng gáy sách lỗi,negative
19718938,nội lôi_cuốn kết_thúc hợp_lý,positive
19959154,đọc cuốn_hút tâm_lý,positive
17364403,bóc lớp bọc xốp bóc lớp mỏng bọc quyển sách lật thử giấy mê_mẫn sách cầm_chắc gáy giấy bìa đóng cẩn_thận giấy đẹp mướt không bóng không giấy thích lật giấy mùi giấy dễ_chịu shop hàng hẹn tiki nhà_sách nhà_phân_phối sản_phẩm tốt,positive
19813724,sách đóng_gói chỉn_chu bọc bìa cứng_dày đẹp,positive
18429893,sách đẹp_nội khồn quyển sách đọc đọc nhiêud đời đóng_gói cẩn_thận good,positive
19763313,shop bảo hôm sách đẹp_điểm không,positive
19770528,giao hàng_chóng hạn chóng sách,positive
19844927,sách chất_lượng thời hàng,positive
17417105,nội toàn_diện ý_tưởng áp_dụng thực_hành sách đẹp đóng_gói cẩn_thận giao hàng,positive
19667028,kiến_thức kiến_thức vật_lý phổ_thông đọc tổng_quan vũ_trụ kết_hợp vũ_trụ vỏ hạt dẻ thành cặp sách vũ_trụ quát hầu_như vật_lý lý_thuyết đề_cập thuyết tương_đối vật_lý_lượng tử,positive
19955714,nội đề_tài học vũ_trụ đọc nha,positive
19385616,sách móp gáy sách mặc_dù nguyên seal mọi_vấn dêd tốt đóng_gói hàng thời_hạn,positive
18323939,shop đóng_gói cẩn_thận sách đẹp nguyên nhà_xuất_bản,positive
19250676,sách bọc lớp bóng kính bóc hàng siêu đọc đổi gió đọc thử,positive
19938531,hàng đóng_gói cẩn_thận sách,positive
18328168,nội_kén đọc đọc chắc_tiếp kiến_thức vũ_trụ kém tác_giả đơn_giản hóa kiến_thúc,negative
17049664,giao giấy đẹp nội_hấp_dẫn yêu_học khám_phá vũ_trụ giọng văn_hóm hỉnh gọn,positive
19673526,sách hôm_nay sách đóng_gói cẩn_thận thùng ddủ sách không quyển note thẻ chặn sách thất_vọng,positive
19627271,sách đẹp phông chữ mới_lạ nhà_sách tận_tình_đáo thắc_mắc trải_nghiệm hài_lòng,positive
19477010,truyện dịch ổn thử thích tiếp thanks tác_giả dịch giả_luyện english tốt,positive
18795289,hình_thức giấy bóng đọc đêm ánh đèn hơi lóa chút gạch chân bút không cẩn_thận nhòe nội_dung thú_vị không hề nghiêm_nghị khuôn_khổ gò_bó đọc chút hài_hước nhân_vật phật_giáo câu_chuyện thú_vị ấn_tượng sự_tích trà bồ_đề lạt_ma xứng_đáng thời đọc,positive
19877956,đổi hàng hàng màu sách gốc đọc cẩn_thận lật gáy sách bung sách rời_rạc,negative
18758969,sách chiêm_nghiệm thiền gọi_là sức_mạnh không thuần_túy miêu_tả sâu_sắc ấn_tượng câu thiền không giáo_lí đơn_thuần giúp bản_thể mày đọc,positive
19319165,nội_sách chất_lượng ok giấy dính gáy sách đọc,negative
19172134,sách osho tuyệt_vời đổi thế_giới quan_cách cuộc_sống thức_tỉnh hành_trình cực_kỳ đọc,positive
19300505,sách đẹp_bìa cẩn_thận nội_giấy láng chữ đẹp,positive
19343173,sách lý_luận hàn_lâm_tính phóng_chiếu tư_tưởng tác_giả khách_quan_học quyển sách không hướng_dẫn thiền lý_thuyết chủ_quan,negative
19181674,giao hàng hẹn lịch_sự tiếc quên không bọc sách đăng_ký bọc sách,positive
19943423,sách đọc rơi lả_tả,negative
19831303,sách đóng sách tệ,positive
19663976,giao giấy dính lột rách teng,negative
19781118,tuyệt đẹp shipper nhiệt_tình,positive
16240687,thiền trải_nghiệm quan_sát hương_thơm thiền đem khoảnh_khắc cuộc_sống,positive
17565066,sách đẹp ảnh họa,positive
19041562,giá bìa bọc sạch đẹp nội nhẹ_nhàng tính_chất thiền mua,positive
14098242,sách không cover hộp móp_méo vận_chuyển trường_hợp hư sách tiki_trading cải_thiện dịch_vụ tốt,positive
15829888,sách đẹp chất_lượng giấy tốt hàng nội_sách osho,positive
19962721,sản_phẩm chất_lượng tốt giá_cả hàng,positive
11583170,sách hẹn_nhiên lỗi giấy mỏng vệt khô giấy cắt không lởm_chởm dính cắt không hài_lòng sách đắt không giảm_giá chút giá bìa cân_nhắc,negative
17951080,hài_lòng nội_cuốn sách trình_bày ngắn_gọn hàng dịch_vụ tốt,positive
19928217,sách hướng_dẫn gửi thông mẫu báo_cáo_hợp không,negative
16683502,đọc xét mặt chuyên_ngành tác_giả viết sách kiến_thức học_hỏi tg,positive
4002369,sách viết rõ_ràng học hợp lý_thuyết thực_hành sách trình_bày mấy kiểm_toán tác_giả đời tác_phẩm tuyệt_vời,positive
19665256,good bọc_sách kĩ ok,positive
13443027,cực_kỳ thích quyển sách cẩm_quyển sách đọc nội_dung nội_trình_bày vô_cùng tiết tác_giả chất_lượng quyển sách nha,positive
19252547,sách hữu_ích tuyệt_vờiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,positive
19394105,àng siêu sách dầy_dặn sắc_nét,positive
12863501,sách kích_thước tưởng_tượng cám_ơn tâm_huyết tác_giả,positive
3853615,nội_sách tiết bổ_ích sát quát trường_hợp phổ_biến_hợp cám_ơn tác_giả sẻ_nghiệm giới_thiệu sách,positive
18949793,sách đọc đoạn đầu cũ hơi sức hấp_dẫn đặc_biệt_bổng giọng văn_câu chữ góc tác_giả đọc sách rảnh_rỗi đọc nhâm tách trà cà_phê d,positive
18328968,tác_phẩm vân_học việt_nam xứng_đáng việt_nam danh_tác lời_văn nguyễn_tuân vô_cùng đặc_sắc phú shiper vô_cùng thân_thiện hàng cực_kì sách đóng_gói cẩn_thận bìa nhã nam vô_cùng chất_lượng,positive
18398941,sách đẹp không móp_méo bìa mềm_chữ rõ_ràng to không bìa kiếng xước nhẹ,positive
12682385,chất thơ_tác_phẩm văn_chương cuộc_đời nghệ_sĩ nguyễn_tuân huyền_sử cảm_nhận vang bóng thời thơ thơ nhịp lẫn nhịp nhẹ trùng_điệp dứt động mãnh_liệt nhẹ_nhàng tỏa thành đợt sóng_dữ làn sương mờ vang bóng chất_thơ thời_kỳ lịch_sử quyết_liệt biểu_hiện nhịp chiều máu_lửa chạm dữ_dội giấc mơ khiết diễn_đạt nhịp nhẹ sương khói mờ_ảo chén trà sương nắng chiều tàn cảnh tưởng_tượng thần tiên_quái hồn xõa_tóc màu vàng ghê_sợ đỉnh huyền_bí vang bóng thời mô týp nghệ_thuật tạm mô_týp chiều máu mô týp sương_mờ mô týp_liêu trai vang bóng chất_thơ trùm mô_týp thời thời_kỳ lịch_sử thời nguyễn_tuân lãng_tử khí_phách độc_lập sâu lịch_sử mắt nghệ_sĩ phương_diện đẹp hào_hùng thuần_bóng thời mười truyện vang bóng thời biểu_hiện tài_năng dạng nguyễn_tuân sống thời bạo_lực lịch_sử phủ_nhận quyết_liệt sáng_tạo vang_bóng thời diễn_đạt phương_diện sức_sống đẹp tâm_hồn trí_thức nước_đọng lá thơm_lành tức_là giấc mơ đẹp chính_nghệ_sĩ nguyễn_tuân_mục lục_chém ngành ấm đất thả thơ đánh_thơ mả cũ hương cuội chữ tử_tù ném bút chì chén trà sương_sớm cảnh muộn báo_oán đỉnh tản,positive
15018948,sách bìa đẹp bìa thể_hiện nội_tác_phẩm đọc cảm_nhận tác việt_nam,positive
18806538,bìa đẹp_chất bìa mướt góc móp_shop sách móp góc lắm,positive
17776464,có_lẽ sách_mắn thiệt cẩu_thả đóng_gói hàng,negative
17926291,tác_phẩm đặc_sắc nhà_văn nguyễn_tuân_hàng chất_lượng sách tốt,positive
19749952,sách đóng_gói cẩn_thận nội đọc,positive
19179691,sách giả đống coi đề_nghị đổi,negative
19329950,sách đẹp ổn,positive
18006529,sản_phẩm đẹp không đóng_gói kỹ_càng,positive
18366511,đọc thử sách_gói hàng ổn sách mời giấy trắng bìa đẹp hơi quăn mép không nghiêm_trọng,positive
13192388,hàng đóng_gói cẩn_thận sách bìa bóng_loáng săn sách rẻ rẻ thích lắmmm,positive
19158548,dòng sông chảy tiểu_thuyết cuộc_đời nữ họa_sỹ philadelphia delie già bé đình_vụ đắm tàu thiếu_nữ đẹp_tài yêu đương_cuồng_nhiệt thăng_trầm cuộc_đời gắn liền cuộc_sống sông_nước dòng sông_nước úc êm_đềm mùa cạn delie đình adam tình đầu ngọt_ngào chồng thuyền_trưởng đổi đàn_ông mạnh_mẽ cuốn_hút không cưỡng nuông_chiều nấu rửa bát yêu_thương đón_nhận vụ chồng ngày_một thô_kệch cáu bẳn delie vợ mẹ đứa bàn cầm cọ xuân sạm rửa bát chăm nấu_nướng nửa_đời chồng dần đổi nỗi tình_đầu adam chết trẻ không hẳn kịch ký_ức trẻ đẹp thiết_cô không dần nét thô_kệch trở_nên thờ_ơ triết_lý_nhân đúc_kết bình_dị trò_chuyện delie đọc tiểu_thuyết chìm đắm dịu_dàng tràn_ngập yêu_thương mãnh_liệt sức_sống gái thân mỏng_manh đôi mắt hiền_dịu nghị_lực sống không khổ_đau khuất_phục dịu_dàng hẳn học ánh mắt yêu_thương delie chồng vẻ ân_cần hạnh_phúc ngập_tràn tiếng bô trẻ chiều hôm_nay nắng vàng gió lộng_lòng mát_rượi tĩnh_lặng mặt sông_nước úc xôi tiểu_thuyết đọc ấn_tượng tiết miêu_tả cảnh delie_cởi váy áo chăn đợi chồng phút chồng mãi nói_chuyện quên hẹn vợ tác_giả miêu_tả nguội_lạnh rót đêm bọt bốc mùi chua hahha,positive
19304708,tiểu_thuyết dịu_dàng sâu_lắng đọc dịu_dàng hẳn đồng_cảm gánh đìnhm,positive
19402751,chất_lượng ấn tốt,positive
16265342,lẹ hình_thức đẹp nội giá tốt,positive
13785487,truyện lôi_cuốn văn_tả cảnh_vật cuộc_đời delia lôi_cuốn ngẫm nghì,positive
8118016,tiểu_thuyết hấp_dẫn đọc sách thích,positive
18235875,sách không nội đóng_gói hàng góp_ý mãi không bọc chèn_lót hộp sách móp_méo hư_hỏng bìa bìa cứng tệ,negative
19245284,nội quyển sách hữu_ích phương_pháp đơn_giản thực_hành nóng mô_tả sách tác_giả,positive
19327053,đọc nội_dung hình_thức okela_đẹp rõ_ràng,positive
17946263,sách bìa đẹp tiki hẹn tiki,positive
19416455,hàng chất_lượng ok bảo_quản tốt,positive
16664919,cơ_thể cỗ máy tự_nhiên vô_cùng tuyệt_vời,positive
18922234,tuyệt_vời mua bổ_ích,positive
19815927,tư_vấn dễ_thương thân_thiện phản_hồi khách_hàng chóng gói hàng đóng_gói cẩn_thận chống sốc giấy đơn hàng tặng kèm_bookmark sách không bóp_méo trầy_xước sách tốt chất_lượng hoàn_mỹ,positive
19360681,ko bizbooks làm_ăn hàng rõ_ràng quảng_cáo tặng kèm sổ_tay hộp không hề quà tặng kèm thẻ bookmark kẹp sách mã vạch quét quà tặng quét thành_viên không,negative
19729968,sách mô_tả đẹp hàng cám_ơn ủng_hộ tiếp,positive
13497975,giao hàng ok shipper chuyên_nghiệp không dt chủ_động nhắn_tin đường giao xong chủ_động nhắn kèm_hình chụp hàng giao hàng xài ok không hiện_tượng gỉ sét,positive
12349268,đơn không đơn_plus kim_shop nha_kim covit tra đơn,positive
17324057,hàng mãi lựa_chọn,positive
12288717,hàng mùa dịch mai_mốt típ shop,positive
19320740,câu_chuyện tóm_tắt súc_tích viết nội thừa đọc khuyên không lựa truyện đọc tác_phẩm điển_bộ truyện anne tóc đỏ truyện_điển câu_chuyện anne viết thế_kỷ nguyên anne tóc đỏ_hình đính kèm liệt_kê thứ_tự anne bìa quyển sách tóm_tắt tập anne tóc đỏ làng avonlea,positive
19782659,kỳ_vọng truyện đọc phần_nhiên đọc tác_phẩm chút hụt_hẫng dịch thật_sự_tế dịch_giả dịch_giả tập truyện anne tóc đỏ chái xanh ví_dụ câu_thoại anne không kính_ngữ diễn_đạt trơn_tru,negative
18998802,sách lắm mê lắm,positive
18214875,gói hàng sơ_xài hộp đựng không bọc chống xóc sản_phẩm tốt,positive
17643280,anne bìa sách đẹp,positive
17838937,quyển lẻ trùng quyển tập không quyển tập dịch lỗi chính_tả,positive
19717887,bao sách quá_tệ rách,negative
18162644,gáy không ổn gấp đánh_dấu,positive
17899210,sách đẹp không xuất_sắc,positive
19316649,thiết_kế bìa độc_đóa,positive
19729149,điềm_đạm tập_tính điềm_đạm hơi muộn đọc quyển sách tập,positive
14694913,sách tuyệt_vời khâu hơi khủng_hoảng sách không bọc hộp lủng lỗ to shipper hàng trời mưa sách cấn,negative
12693404,quyển sách viết mười hồi gió_bụi mịt_mờ không dám xuất_bản nhân_loại sống phập_phổng miệng núi lửa lăm bùng_nổ không giờ_phút lòng_dục cực_độ bàn dũng thánh_nhân không_khéo nghịch_đời hôm_nay dũng thánh_nhân tiếng dội thâm_sâu tâm_hồn phạm_văn_tươi sống một_đôi vọng vọng ngưỡng_mộ đẹp nhiêu lắm đời bẩn chật nghèo_nàn thần ta không chút quyền phóng tầm_mắt bảo dũng thánh_nhân mộng mộng mộng tuyệt đẹp muôn_vàn_mộng há chẳng bảo_đẹp mộng lý_tưởng không mộng thế_này đeo_đuổi mộng tiến_hóa loài_người dứt hẳn đời_sống lạt_lẽo vô_vị ốc miễn_là mộng đừng ảo_mộng dũng thánh_nhân thành_tựu thời gọl ảo_mộng,positive
19384121,sách cụ gần_gũi sâu_lắng đọc sách cụ viết tâm_hồn sạch thuần_khiết hướng_thiện,positive
16148969,sách bọc cẩn_thận hàng tư_tưởng cụ thu_giang thế_hệ hậu_nhân học_hỏi,positive
18677198,nội sách dạy,positive
18893530,tuyệt_vời sách nguyên_sael chất_lượng bàn shipper hôm cực_kỳ nhiệt_tình dễ_thương vote,positive
18304092,sách mỏng đọc chất văn_giản dị_gứt đọc rèn_luyện ý_chí,positive
12039183,gửi tặng mùa dịch tiki cụ thu_giang kiến_thức đẹp kỉ_niệm xuất_bản đầu,positive
16669792,dũng thánh_nhân điềm_đạm thức tác_giả truyền_tải thế_kỉ,positive
19020478,hàng chóng sách nguyên_vẹn chất_lượng tốt,positive
19410983,giao hàng nội_sách,positive
19367589,sách nguyễn_duy_cần ẩn_chứa bài_học sâu_sắc,positive
19717975,bao_bọc kỹ_càng vuông vắn,positive
17086210,sách câu_chuyện gần_gũi ý_nghĩa giúp mẹ đọc bé sách gợi_ý mẹ đổi đọc bé đọc sách giúp dễ_dàng rèn_luyện kỹ_năng đọc sách,positive
10599659,dày trang truyện_hình vẽ_động màu_sắc truỵên mấy pé_tập đọc tuyệt_cất chờ,positive
